09:07:20.768 -> timestamp,accel_x,accel_y,accel_z,sound_level
14:18:06.003 -> 182614,0.020508,-1.014282,0.005249,16
14:18:06.102 -> 182714,0.020386,-1.013306,0.004517,15
14:18:06.201 -> 182814,0.007935,-1.013184,0.014160,48
14:18:06.299 -> 182914,0.020630,-1.011353,0.003540,19
14:18:06.399 -> 183014,0.020508,-1.013550,0.005127,16
14:18:06.498 -> 183114,0.020142,-1.014038,0.004395,21
14:18:06.597 -> 183214,0.020386,-1.014160,0.004272,16
14:18:06.696 -> 183314,0.028687,-1.048828,0.009766,15
14:18:06.795 -> 183414,0.022827,-1.013916,0.005981,28
14:18:06.894 -> 183514,0.021362,-1.014160,0.004272,15
14:18:06.993 -> 183614,0.021484,-1.013428,0.003784,13
14:18:07.092 -> 183714,0.020264,-1.013672,0.004517,13
14:18:07.191 -> 183814,0.019775,-1.013672,0.004028,10
14:18:07.290 -> 183914,0.017456,-1.018188,0.008545,67
14:18:07.389 -> 184014,0.019653,-1.013428,0.003784,12
14:18:07.488 -> 184114,0.020630,-1.013672,0.004150,14
14:18:07.586 -> 184214,0.020142,-1.013550,0.004028,10
14:18:07.684 -> 184314,0.021118,-1.013794,0.004883,13
14:18:07.784 -> 184414,0.013672,-1.017212,0.000122,77
14:18:07.883 -> 184514,0.021606,-1.010986,0.004639,26
14:18:07.983 -> 184614,0.021362,-1.013306,0.004028,14
14:18:08.082 -> 184714,0.020630,-1.013672,0.003174,13
14:18:08.180 -> 184814,0.021118,-1.012939,0.004272,16
14:18:08.279 -> 184914,0.015137,-0.977783,-0.007568,138
14:18:08.377 -> 185014,0.020020,-1.010254,0.001953,17
14:18:08.475 -> 185114,0.020020,-1.013794,0.005249,13
14:18:08.573 -> 185214,0.020752,-1.013916,0.004517,14
14:18:08.705 -> 185314,0.020508,-1.013916,0.004639,18
14:18:08.804 -> 185414,0.047974,-0.959473,0.027954,30
14:18:08.903 -> 185514,0.018433,-1.008423,0.005249,20
14:18:09.002 -> 185614,0.020996,-1.014160,0.003784,14
14:18:09.101 -> 185714,0.020020,-1.014282,0.004028,14
14:18:09.200 -> 185814,0.020020,-1.013428,0.004761,14
14:18:09.299 -> 185914,0.012207,-0.958374,-0.005737,19
14:18:09.398 -> 186014,0.021973,-1.012817,0.001465,24
14:18:09.497 -> 186114,0.019897,-1.014282,0.003784,22
14:18:09.596 -> 186214,0.020630,-1.013916,0.003418,15
14:18:09.694 -> 186314,0.020508,-1.014404,0.004517,15
14:18:09.792 -> 186414,0.020996,-1.014526,0.003906,20
14:18:09.892 -> 186514,0.025391,-1.023682,0.013184,45
14:18:09.990 -> 186614,0.020874,-1.013672,0.004639,15
14:18:10.089 -> 186714,0.020874,-1.012817,0.004517,17
14:18:10.188 -> 186814,0.020386,-1.013794,0.004883,13
14:18:10.287 -> 186914,0.020142,-1.014404,0.004028,14
14:18:10.386 -> 187014,0.014282,-1.031738,0.015991,90
14:18:10.485 -> 187114,0.021118,-1.012085,0.003540,19
14:18:10.583 -> 187214,0.020752,-1.014160,0.003052,15
14:18:10.683 -> 187314,0.019775,-1.013794,0.004150,20
14:18:10.782 -> 187414,0.020752,-1.013550,0.003540,19
14:18:10.881 -> 187514,0.008423,-0.989624,0.000366,101
14:18:10.979 -> 187614,0.019409,-1.011597,0.003418,18
14:18:11.079 -> 187714,0.020142,-1.013916,0.003418,16
14:18:11.179 -> 187814,0.020386,-1.013428,0.004639,18
14:18:11.277 -> 187914,0.020020,-1.013794,0.004028,13
14:18:11.375 -> 188014,0.001587,-1.016235,0.020020,65
14:18:11.473 -> 188114,0.021118,-1.012085,0.003174,17
14:18:11.604 -> 188214,0.020996,-1.014404,0.005249,15
14:18:11.703 -> 188314,0.019531,-1.013916,0.003662,17
14:18:11.803 -> 188414,0.019897,-1.013306,0.004272,19
14:18:11.902 -> 188514,0.025024,-1.077026,0.018188,14
14:18:12.001 -> 188614,0.022705,-1.014160,0.006470,30
14:18:12.101 -> 188714,0.020386,-1.013794,0.004150,16
14:18:12.200 -> 188814,0.020386,-1.012817,0.004883,27
14:18:12.300 -> 188914,0.020264,-1.013428,0.003540,17
14:18:12.398 -> 189014,0.020996,-1.014160,0.004639,13
14:18:12.498 -> 189114,0.019165,-1.016357,0.005737,72
14:18:12.597 -> 189214,0.020508,-1.013184,0.003784,14
14:18:12.695 -> 189314,0.019653,-1.013306,0.003540,13
14:18:12.794 -> 189414,0.020020,-1.013672,0.003784,14
14:18:12.893 -> 189514,0.019653,-1.013306,0.004517,17
14:18:12.992 -> 189614,0.013672,-1.012451,-0.003052,70
14:18:13.091 -> 189714,0.020752,-1.013062,0.004517,17
14:18:13.190 -> 189814,0.021362,-1.013428,0.003784,17
14:18:13.289 -> 189914,0.020142,-1.013916,0.003662,19
14:18:13.388 -> 190014,0.020142,-1.013672,0.003540,16
14:18:13.487 -> 190114,0.026245,-0.986328,-0.015991,129
14:18:13.586 -> 190214,0.020752,-1.009888,0.000977,23
14:18:13.685 -> 190314,0.020264,-1.013428,0.005249,17
14:18:13.784 -> 190414,0.020264,-1.013794,0.004272,19
14:18:13.884 -> 190514,0.019775,-1.013428,0.004272,18
14:18:13.983 -> 190614,0.005249,-1.028442,0.024780,39
14:18:14.082 -> 190714,0.020386,-1.009644,0.005005,20
14:18:14.181 -> 190814,0.020508,-1.014526,0.004028,19
14:18:14.279 -> 190914,0.019897,-1.013306,0.004395,14
14:18:14.378 -> 191014,0.021118,-1.013916,0.004395,16
14:18:14.475 -> 191114,0.037231,-1.117798,0.018677,19
14:18:14.574 -> 191214,0.020752,-1.012573,0.001953,23
14:18:14.704 -> 191314,0.020630,-1.013916,0.005371,15
14:18:14.804 -> 191414,0.020020,-1.013062,0.005005,17
14:18:14.903 -> 191514,0.020630,-1.013916,0.004761,14
14:18:15.003 -> 191614,0.019653,-1.014282,0.002930,17
14:18:15.103 -> 191714,0.023560,-1.024170,0.012695,54
14:18:15.202 -> 191814,0.020630,-1.014282,0.003540,20
14:18:15.302 -> 191914,0.020874,-1.012817,0.004517,19
14:18:15.401 -> 192014,0.020630,-1.013672,0.004639,19
14:18:15.500 -> 192114,0.020264,-1.013428,0.004639,16
14:18:15.600 -> 192214,0.015259,-1.030151,0.012573,89
14:18:15.699 -> 192314,0.020996,-1.012573,0.003174,20
14:18:15.799 -> 192414,0.020020,-1.014404,0.003784,18
14:18:15.898 -> 192514,0.020630,-1.014038,0.003418,18
14:18:15.994 -> 192614,0.020020,-1.013794,0.003906,15
14:18:16.093 -> 192714,0.012451,-0.982300,0.002197,119
14:18:16.192 -> 192814,0.019043,-1.013184,0.004517,19
14:18:16.290 -> 192914,0.020508,-1.014404,0.004517,16
14:18:16.389 -> 193014,0.019653,-1.013672,0.004272,13
14:18:16.488 -> 193114,0.020630,-1.013062,0.004883,16
14:18:16.587 -> 193214,-0.000610,-1.017212,0.027344,85
14:18:16.686 -> 193314,0.020630,-1.014648,0.005127,15
14:18:16.785 -> 193414,0.020020,-1.014648,0.004150,16
14:18:16.884 -> 193514,0.019775,-1.013062,0.004028,18
14:18:16.983 -> 193614,0.019653,-1.014038,0.004150,23
14:18:17.083 -> 193714,0.018555,-1.120605,0.019897,19
14:18:17.182 -> 193814,0.020752,-1.016235,0.006958,25
14:18:17.280 -> 193914,0.021362,-1.014404,0.003540,14
14:18:17.379 -> 194014,0.020264,-1.013062,0.005371,19
14:18:17.478 -> 194114,0.019897,-1.013672,0.004395,13
14:18:17.576 -> 194214,0.020996,-1.015625,0.004272,16
14:18:17.674 -> 194314,0.017578,-1.014404,0.007324,69
14:18:17.772 -> 194414,0.020508,-1.013062,0.005127,12
14:18:17.904 -> 194514,0.020630,-1.013550,0.004150,17
14:18:18.003 -> 194614,0.020264,-1.013794,0.004272,13
14:18:18.102 -> 194714,0.018677,-1.012817,0.002808,16
14:18:18.201 -> 194814,0.019653,-1.001465,-0.004883,61
14:18:18.300 -> 194914,0.022461,-1.011719,0.003296,13
14:18:18.397 -> 195014,0.020508,-1.014282,0.004028,10
14:18:18.496 -> 195114,0.020508,-1.013550,0.004272,11
14:18:18.596 -> 195214,0.020142,-1.014160,0.004395,11
14:18:18.694 -> 195314,0.019775,-0.998169,-0.016724,124
14:18:18.793 -> 195414,0.020264,-1.010864,0.002319,12
14:18:18.892 -> 195514,0.020264,-1.013794,0.004395,10
14:18:18.991 -> 195614,0.020386,-1.013794,0.004395,8
14:18:19.089 -> 195714,0.019531,-1.013428,0.002808,9
14:18:19.189 -> 195814,0.012939,-1.040161,0.020386,40
14:18:19.288 -> 195914,0.022217,-1.011108,0.002686,15
14:18:19.386 -> 196014,0.020752,-1.014160,0.004761,10
14:18:19.485 -> 196114,0.020142,-1.015381,0.007080,18
14:18:19.584 -> 196214,0.021118,-1.013916,0.002563,17
14:18:19.682 -> 196314,-0.005615,-1.067383,0.012695,14
14:18:19.780 -> 196414,0.022339,-1.012573,0.003662,23
14:18:19.879 -> 196514,0.018433,-1.012451,0.005493,16
14:18:19.977 -> 196614,0.019775,-1.012695,0.005737,13
14:18:20.076 -> 196714,0.020630,-1.013184,0.005005,11
14:18:20.174 -> 196814,0.018921,-1.033447,0.002563,13
14:18:20.272 -> 196914,0.021606,-1.021484,0.010132,49
14:18:20.403 -> 197014,0.024048,-1.013550,0.002319,13
14:18:20.503 -> 197114,0.020264,-1.014038,0.003662,12
14:18:20.603 -> 197214,0.023438,-1.013306,0.004883,14
14:18:20.702 -> 197314,0.020996,-1.013550,0.003540,17
14:18:20.801 -> 197414,0.011597,-1.023804,0.005859,82
14:18:20.900 -> 197514,0.018677,-1.013550,0.000977,15
14:18:21.000 -> 197614,0.018921,-1.018066,0.007812,14
14:18:21.099 -> 197714,0.017334,-1.014404,0.000366,100
14:18:21.198 -> 197814,0.021729,-1.014771,0.001221,37
14:18:21.297 -> 197914,0.018799,-1.015991,0.003052,31
14:18:21.396 -> 198014,0.021240,-1.014282,0.002563,35
14:18:21.496 -> 198114,0.020752,-1.013794,0.003784,35
14:18:21.594 -> 198214,0.020874,-1.013428,0.004639,34
14:18:21.692 -> 198314,0.020264,-1.013428,0.004517,34
14:18:21.791 -> 198414,0.020386,-1.014038,0.004639,37
14:18:21.889 -> 198514,0.019897,-1.014160,0.004639,41
14:18:21.988 -> 198614,0.020508,-1.013672,0.004028,38
14:18:22.088 -> 198714,0.020020,-1.013916,0.004272,46
14:18:22.186 -> 198814,0.020020,-1.013550,0.003906,37
14:18:22.285 -> 198914,0.020508,-1.013062,0.004517,43
14:18:22.384 -> 199014,0.020630,-1.012817,0.005371,47
14:18:22.482 -> 199114,0.020386,-1.013184,0.003784,45
14:18:22.581 -> 199214,0.019775,-1.013916,0.003296,41
14:18:22.680 -> 199314,0.019775,-1.013794,0.004761,42
14:18:22.777 -> 199414,0.021118,-1.013916,0.005249,42
14:18:22.876 -> 199514,0.019531,-1.013184,0.004761,40
14:18:22.974 -> 199614,0.031372,-1.007202,0.001953,47
14:18:23.072 -> 199714,0.020752,-1.014160,0.005737,44
14:18:23.204 -> 199814,0.019287,-1.012695,0.005249,41
14:18:23.303 -> 199914,0.019531,-1.013794,0.003784,46
14:18:23.404 -> 200014,0.020020,-1.013672,0.004028,43
14:18:23.502 -> 200114,0.020996,-1.014282,0.002808,39
14:18:23.602 -> 200214,0.020874,-1.014038,0.005127,37
14:18:23.701 -> 200314,0.020874,-1.013672,0.003906,34
14:18:23.800 -> 200414,0.020386,-1.014404,0.004028,33
14:18:23.900 -> 200514,0.019775,-1.014526,0.004639,34
14:18:23.998 -> 200614,0.019531,-1.013550,0.005127,28
14:18:24.098 -> 200714,0.019775,-1.013794,0.004639,27
14:18:24.197 -> 200814,0.019531,-1.013306,0.005005,30
14:18:24.297 -> 200914,0.019531,-1.014771,0.005005,29
14:18:24.395 -> 201014,0.020630,-1.013672,0.004272,29
14:18:24.494 -> 201114,0.019775,-1.013306,0.004639,26
14:18:24.593 -> 201214,0.032349,-1.014160,0.000732,64
14:18:24.693 -> 201314,0.021606,-1.014038,0.003906,31
14:18:24.792 -> 201414,0.020996,-1.013306,0.005005,26
14:18:24.891 -> 201514,0.020874,-1.014160,0.004883,24
14:18:24.989 -> 201614,0.017944,-1.013550,0.005981,25
14:18:25.089 -> 201714,0.021729,-1.014160,0.004517,27
14:18:25.188 -> 201814,0.024902,-1.016113,0.005859,29
14:18:25.286 -> 201914,0.029785,-1.013184,0.008789,41
14:18:25.385 -> 202014,0.021484,-1.013428,0.004639,29
14:18:25.484 -> 202114,0.020752,-1.013916,0.005371,26
14:18:25.582 -> 202214,0.021362,-1.013916,0.005493,33
14:18:25.680 -> 202314,0.019165,-1.012817,0.006226,48
14:18:25.777 -> 202414,0.017700,-1.014282,0.001343,30
14:18:25.876 -> 202514,0.021240,-1.011719,0.003784,27
14:18:25.975 -> 202614,0.019043,-1.013916,0.006348,24
14:18:26.072 -> 202714,0.019531,-1.013428,0.004761,19
14:18:26.173 -> 202814,0.019897,-1.013672,0.004150,12
14:18:26.305 -> 202914,0.020020,-1.013794,0.004395,11
14:18:26.403 -> 203014,0.019897,-1.014038,0.003296,7
14:18:26.502 -> 203114,0.020142,-1.013550,0.004639,5
14:18:26.602 -> 203214,0.019897,-1.013794,0.005005,3
14:18:26.701 -> 203314,0.020020,-1.013550,0.003662,2
14:18:26.801 -> 203414,0.019775,-1.013184,0.003296,5
14:18:26.901 -> 203514,0.020386,-1.013306,0.002563,4
14:18:27.000 -> 203614,0.019043,-1.013428,0.003784,4
14:18:27.098 -> 203714,0.019409,-1.013062,0.003662,1
14:18:27.197 -> 203814,0.018311,-1.012939,0.004517,10
14:18:27.295 -> 203914,0.020874,-1.013916,0.004517,4
14:18:27.394 -> 204014,0.019165,-1.014038,0.003662,2
14:18:27.495 -> 204114,0.020020,-1.013794,0.005249,7
14:18:27.593 -> 204214,0.017456,-1.014038,0.006104,28
14:18:27.692 -> 204314,0.020020,-1.013428,0.004761,8
14:18:27.791 -> 204414,0.020020,-1.013184,0.004395,4
14:18:27.890 -> 204514,0.020264,-1.013550,0.004639,1
14:18:27.989 -> 204614,0.019409,-1.013428,0.003418,3
14:18:28.089 -> 204714,0.020508,-1.013672,0.004517,1
14:18:28.188 -> 204814,0.018921,-1.013794,0.004639,3
14:18:28.286 -> 204914,0.019897,-1.013672,0.005005,3
14:18:28.385 -> 205014,0.019775,-1.013672,0.004639,3
14:18:28.485 -> 205114,0.019409,-1.014038,0.003784,2
14:18:28.584 -> 205214,0.020020,-1.013916,0.004761,8
14:18:28.683 -> 205314,0.020142,-1.013306,0.004517,6
14:18:28.781 -> 205414,0.020264,-1.013550,0.004883,6
14:18:28.879 -> 205514,0.019775,-1.014038,0.004028,5
14:18:28.978 -> 205614,-0.040283,-1.137085,0.050049,174
14:18:29.077 -> 205714,0.001709,-1.040405,0.013062,145
14:18:29.175 -> 205814,-0.026367,-1.140991,0.026367,138
14:18:29.273 -> 205914,-0.033325,-1.119507,0.028198,164
14:18:29.372 -> 206014,0.015381,-1.080322,0.028442,142
14:18:29.502 -> 206114,-0.041016,-1.159302,0.028198,135
14:18:29.603 -> 206214,-0.005737,-1.060181,0.008545,135
14:18:29.702 -> 206314,-0.008911,-1.131714,0.026978,158
14:18:29.801 -> 206414,-0.023071,-1.128296,0.026855,151
14:18:29.900 -> 206514,0.021118,-1.068604,0.029419,128
14:18:29.998 -> 206614,-0.022705,-1.159180,0.022095,131
14:18:30.097 -> 206714,-0.004517,-1.060181,0.010376,151
14:18:30.197 -> 206814,0.000000,-1.123657,0.018433,154
14:18:30.297 -> 206914,-0.005737,-1.116333,0.023071,139
14:18:30.396 -> 207014,0.031494,-1.058472,0.020020,142
14:18:30.494 -> 207114,-0.018921,-1.154541,0.021973,157
14:18:30.593 -> 207214,0.014771,-1.044312,0.004395,152
14:18:30.692 -> 207314,-0.000610,-1.129761,0.024048,140
14:18:30.791 -> 207414,0.000122,-1.102051,0.016846,154
14:18:30.890 -> 207514,0.020752,-1.068604,0.015991,166
14:18:30.988 -> 207614,-0.004272,-1.143921,0.033691,163
14:18:31.088 -> 207714,0.026001,-0.979370,-0.050171,159
14:18:31.186 -> 207814,0.004883,-1.105957,0.042603,170
14:18:31.285 -> 207914,0.048218,-1.081543,-0.005981,163
14:18:31.385 -> 208014,-0.008423,-1.079590,0.024902,171
14:18:31.482 -> 208114,0.016113,-1.108398,0.029541,160
14:18:31.581 -> 208214,0.043579,-1.015381,-0.019043,162
14:18:31.679 -> 208314,0.002075,-1.118652,0.044067,177
14:18:31.779 -> 208414,0.020020,-1.070557,0.010498,152
14:18:31.878 -> 208514,0.000122,-1.094116,0.020020,180
14:18:31.977 -> 208614,0.011963,-1.094360,0.040161,146
14:18:32.074 -> 208714,0.052490,-1.004761,-0.032349,157
14:18:32.172 -> 208814,-0.006226,-1.113892,0.044678,159
14:18:32.272 -> 208914,0.041870,-1.045654,0.005127,157
14:18:32.403 -> 209014,-0.011841,-1.092529,0.030884,149
14:18:32.502 -> 209114,0.023560,-1.086304,0.036743,154
14:18:32.601 -> 209214,0.048584,-1.002441,-0.031250,155
14:18:32.699 -> 209314,-0.007568,-1.102173,0.043091,164
14:18:32.798 -> 209414,0.041260,-1.031006,-0.001709,200
14:18:32.897 -> 209514,-0.031006,-1.108887,0.025146,173
14:18:32.995 -> 209614,0.025635,-1.081177,0.038330,161
14:18:33.093 -> 209714,-0.016968,-0.980225,-0.041016,135
14:18:33.192 -> 209814,-0.008911,-1.111816,0.047729,152
14:18:33.291 -> 209914,0.052612,-1.034302,-0.004028,191
14:18:33.390 -> 210014,-0.020020,-1.132812,0.020386,187
14:18:33.489 -> 210114,0.011353,-1.092896,0.041504,156
14:18:33.589 -> 210214,-0.012207,-1.064941,-0.033325,170
14:18:33.688 -> 210314,0.000122,-1.123291,0.039185,178
14:18:33.786 -> 210414,0.042480,-1.037842,0.000000,172
14:18:33.885 -> 210514,-0.004395,-1.123413,0.025391,181
14:18:33.985 -> 210614,0.016968,-1.090210,0.023804,220
14:18:34.082 -> 210714,0.003052,-1.071289,0.007568,206
14:18:34.179 -> 210814,-0.003418,-1.128784,0.041504,182
14:18:34.278 -> 210914,0.047363,-1.025635,-0.012085,180
14:18:34.377 -> 211014,0.014038,-1.117676,0.001343,159
14:18:34.476 -> 211114,0.014526,-1.114502,0.046387,165
14:18:34.575 -> 211214,-0.002686,-1.071899,0.017578,188
14:18:34.675 -> 211314,-0.012817,-1.126953,0.034058,164
14:18:34.774 -> 211414,0.039062,-1.036987,-0.016846,209
14:18:34.872 -> 211514,-0.000977,-1.131714,0.029907,199
14:18:35.002 -> 211614,0.017090,-1.005005,0.001953,61
14:18:35.101 -> 211714,0.022583,-1.012573,0.006592,61
14:18:35.199 -> 211814,0.014893,-1.009033,0.007690,38
14:18:35.299 -> 211914,0.020020,-1.015137,0.009521,49
14:18:35.399 -> 212014,0.000977,-1.011353,0.002563,55
14:18:35.497 -> 212114,0.021240,-1.014160,0.004761,28
14:18:35.594 -> 212214,0.012695,-1.013794,0.001709,37
14:18:35.693 -> 212314,0.024048,-1.012695,0.009033,43
14:18:35.793 -> 212414,0.021240,-1.011963,0.008057,24
14:18:35.892 -> 212514,-0.003296,-0.999146,0.012939,40
14:18:35.992 -> 212614,0.027344,-1.016602,0.000122,25
14:18:36.090 -> 212714,0.018555,-1.011719,0.004028,27
14:18:36.188 -> 212814,0.023071,-1.011597,0.005249,42
14:18:36.288 -> 212914,0.026978,-1.013672,0.009155,34
14:18:36.386 -> 213014,0.000244,-1.006836,0.001709,19
14:18:36.486 -> 213114,0.025391,-1.012939,0.002808,31
14:18:36.585 -> 213214,0.012573,-1.010010,0.007202,24
14:18:36.683 -> 213314,0.022217,-1.014160,0.003906,40
14:18:36.782 -> 213414,0.018921,-1.013794,0.004517,19
14:18:36.881 -> 213514,0.024536,-1.016479,0.003174,39
14:18:36.979 -> 213614,0.016724,-1.012695,0.004639,32
14:18:37.077 -> 213714,0.020752,-1.013672,0.002808,32
14:18:37.175 -> 213814,0.022217,-1.015137,0.004883,22
14:18:37.271 -> 213914,0.015015,-1.013794,0.003052,25
14:18:37.403 -> 214014,0.019409,-1.018921,0.002075,27
14:18:37.502 -> 214114,0.021606,-1.010498,0.010742,20
14:18:37.601 -> 214214,0.018921,-1.013428,0.004028,17
14:18:37.700 -> 214314,0.022949,-1.014160,0.002075,14
14:18:37.800 -> 214414,0.024292,-1.012085,0.009033,33
14:18:37.899 -> 214514,0.023193,-1.015381,0.007935,28
14:18:37.998 -> 214614,0.017944,-1.012939,0.007568,33
14:18:38.097 -> 214714,0.021606,-1.014282,0.005249,31
14:18:38.197 -> 214814,0.021851,-1.014282,0.006714,37
14:18:38.296 -> 214914,0.017822,-1.013184,0.005737,29
14:18:38.395 -> 215014,0.023071,-1.010986,0.005859,30
14:18:38.494 -> 215114,0.021362,-1.011475,0.004150,40
14:18:38.593 -> 215214,0.014771,-1.013794,0.006104,26
14:18:38.690 -> 215314,0.023560,-1.015747,0.000977,24
14:18:38.790 -> 215414,0.020386,-1.013672,0.003906,33
14:18:38.889 -> 215514,0.025757,-1.016479,0.003540,25
14:18:38.988 -> 215614,0.015991,-1.013184,0.003784,27
14:18:39.087 -> 215714,0.022583,-1.015625,0.003906,19
14:18:39.186 -> 215814,0.014282,-1.013062,0.003052,37
14:18:39.285 -> 215914,0.017334,-1.012817,0.003784,23
14:18:39.384 -> 216014,0.019775,-1.013794,0.005615,19
14:18:39.483 -> 216114,0.019531,-1.013916,0.004639,24
14:18:39.582 -> 216214,0.020752,-1.014038,0.004272,17
14:18:39.681 -> 216314,0.022339,-1.013428,0.004639,17
14:18:39.779 -> 216414,0.024292,-1.014160,0.007202,17
14:18:39.877 -> 216514,0.043213,-0.992676,-0.036011,18
14:18:39.976 -> 216614,0.039429,-1.022461,0.003662,11
14:18:40.074 -> 216714,0.007812,-1.010742,0.008423,27
14:18:40.172 -> 216814,0.021118,-1.013184,0.005981,32
14:18:40.303 -> 216914,0.020752,-1.013550,0.004395,22
14:18:40.402 -> 217014,0.021362,-1.013062,0.004150,19
14:18:40.502 -> 217114,0.017700,-1.015503,0.004761,30
14:18:40.601 -> 217214,0.020142,-1.013794,0.003296,17
14:18:40.700 -> 217314,0.021240,-1.013184,0.004883,25
14:18:40.799 -> 217414,0.020752,-1.013794,0.005005,36
14:18:40.898 -> 217514,0.021484,-1.012451,0.004517,24
14:18:40.997 -> 217614,0.020996,-1.013062,0.004517,45
14:18:41.095 -> 217714,0.020142,-1.014160,0.005249,28
14:18:41.195 -> 217814,0.019775,-1.013306,0.004517,21
14:18:41.294 -> 217914,0.020874,-1.013550,0.005615,28
14:18:41.393 -> 218014,0.019897,-1.014038,0.005493,18
14:18:41.491 -> 218114,0.022095,-1.012329,0.004150,14
14:18:41.589 -> 218214,0.021484,-1.013428,0.004150,28
14:18:41.686 -> 218314,0.020752,-1.013916,0.006836,32
14:18:41.785 -> 218414,0.021240,-1.014038,0.004761,32
14:18:41.884 -> 218514,0.023926,-1.015625,0.006470,26
14:18:41.983 -> 218614,0.020142,-1.013184,0.007690,33
14:18:42.082 -> 218714,0.020142,-1.013794,0.006836,29
14:18:42.181 -> 218814,0.043823,-1.021362,0.007690,28
14:18:42.281 -> 218914,0.022827,-1.013550,0.005249,27
14:18:42.380 -> 219014,0.018066,-1.015259,0.007080,11
14:18:42.479 -> 219114,0.022095,-1.014160,0.005249,15
14:18:42.577 -> 219214,0.024292,-1.013306,0.005249,30
14:18:42.675 -> 219314,0.019653,-1.012695,0.005615,32
14:18:42.772 -> 219414,0.019287,-1.015503,0.010132,66
14:18:42.903 -> 219514,0.022339,-1.013550,0.006470,31
14:18:43.003 -> 219614,0.021729,-1.013428,0.005371,27
14:18:43.102 -> 219714,0.021851,-1.013672,0.006592,30
14:18:43.201 -> 219814,0.017212,-1.000488,0.001343,26
14:18:43.300 -> 219914,0.020386,-1.013184,0.006348,20
14:18:43.398 -> 220014,0.016968,-1.013672,0.009766,13
14:18:43.498 -> 220114,0.024902,-1.000977,-0.013672,18
new -> new, new, new, new
08:55:55.351 -> 1020,0.026245,-1.014282,-0.008423,1075
08:55:55.451 -> 1120,0.025757,-1.014893,-0.009277,963
08:55:55.549 -> 1220,0.026245,-1.013794,-0.007568,703
08:55:55.649 -> 1320,0.026001,-1.014160,-0.007690,438
08:55:55.749 -> 1420,0.026611,-1.014648,-0.006348,270
08:55:55.848 -> 1520,0.027954,-1.014526,-0.005615,146
08:55:55.945 -> 1620,0.026001,-1.015869,-0.005005,61
08:55:56.044 -> 1720,0.026001,-1.014648,-0.004150,8
08:55:56.144 -> 1820,0.026123,-1.013794,-0.002686,33
08:55:56.242 -> 1920,0.025513,-1.013916,-0.002686,63
08:55:56.342 -> 2020,0.026855,-1.015015,-0.002441,86
08:55:56.442 -> 2120,0.026611,-1.015625,-0.002563,84
08:55:56.539 -> 2220,0.026978,-1.015747,-0.001587,88
08:55:56.636 -> 2320,0.026245,-1.014038,-0.000610,89
08:55:56.735 -> 2420,0.026489,-1.014648,0.000244,90
08:55:56.830 -> 2520,0.026733,-1.014771,0.000366,81
08:55:56.961 -> 2620,0.027100,-1.014648,0.000244,77
08:55:57.061 -> 2720,0.026123,-1.014404,0.000610,69
08:55:57.160 -> 2820,0.026123,-1.013916,0.000366,65
08:55:57.259 -> 2920,0.026489,-1.014526,0.000854,63
